#time,accel_x,accel_y,accel_z
153.624815,10362.883188,-1628.453072,-70634.004916
153.627343,5921.647536,6809.894666,-72779.072310
153.629872,17320.819043,7105.977043,-67416.403824
153.632400,3256.906145,7994.224174,-73851.606007
153.634928,18209.066173,13323.706956,-69561.471218
153.637456,17320.819043,11695.253884,-70634.004916
153.639984,1480.411884,-8438.347739,-73545.167808
153.642512,22354.219448,-8734.430116,-67722.842023
153.645040,23538.548956,9178.553681,-63892.364533
153.647568,-10362.883188,-5181.441594,-79367.493593
153.650096,23390.507767,-9918.759623,-67722.842023
153.652624,12435.459826,18209.066173,-70787.224015
153.655153,-4737.318029,10658.965565,-75230.577904
153.657681,15396.283594,-9474.636058,-68948.594820
153.660209,14211.954086,-5329.482782,-69714.690318
153.662737,11547.212695,9030.512492,-72166.195912
153.665265,11251.130318,-3256.906145,-70327.566716
153.667793,11399.171507,888.247130,-72012.976812
153.670321,14656.077652,2516.700203,-70174.347617
153.672849,6217.729913,2516.700203,-70787.224015
153.675377,2072.576638,-888.247130,-72166.195912
153.677905,15692.365970,-5625.565159,-71093.662214
153.680434,17468.860231,-148.041188,-71553.319513
153.682962,4885.359217,4145.153275,-74311.263306
153.685503,10510.924376,25463.084405,-71093.662214
153.688044,21021.848753,-2960.823768,-65424.555529
153.690585,4441.235652,-7846.182985,-73391.948708
153.693126,5181.441594,-2368.659014,-73851.606007
153.695667,16136.489536,-10658.965565,-69101.813920
153.698208,10510.924376,2516.700203,-71246.881314
153.700749,6809.894666,1628.453072,-71706.538613
153.703290,10658.965565,-888.247130,-71093.662214
153.705831,14211.954086,-3849.070898,-70940.443115
153.708372,10214.842000,-7698.141797,-72472.634111
153.710913,9030.512492,1924.535449,-72012.976812
153.713454,11695.253884,4145.153275,-70480.785816
153.715994,9770.718434,2368.659014,-72166.195912
153.718535,14211.954086,1184.329507,-68182.499322
153.721076,14952.160028,-4441.235652,-65884.212828
153.723617,4293.194464,-2368.659014,-75537.016103
153.726158,14804.118840,2220.617826,-73851.606007
153.728699,28719.990550,11991.336260,-64505.240932
153.731240,-7254.018232,16284.530724,-73391.948708
153.733781,-3701.029710,1184.329507,-73851.606007
153.736322,27387.619854,-9770.718434,-67263.184724
153.738863,21169.889941,11399.171507,-70787.224015
