#time,accel_x,accel_y,accel_z
260.748528,2516.700203,15544.324782,-70021.128517
260.751096,8438.347739,-3108.864956,-63739.145434
260.753665,-1036.288319,-6217.729913,-65271.336430
260.756233,-13767.830521,148.041188,-65577.774629
260.758802,10362.883188,5773.606348,-71859.757712
260.761370,50037.921679,15248.242405,-66497.089226
260.763939,-23686.590144,-2812.782580,-64505.240932
260.766507,-37306.379477,-6661.853478,-59602.229744
260.769075,-1036.288319,2812.782580,-78754.617194
260.771644,80238.324113,6217.729913,-63585.926334
260.774212,25611.125593,11843.295072,-66497.089226
260.776781,-48113.386230,-9474.636058,-63279.488135
260.779349,-48409.468607,-1184.329507,-63126.269035
260.781918,29016.072926,7402.059420,-74311.263306
260.784486,48853.592172,5773.606348,-67109.965625
260.787054,-5477.523971,-4441.235652,-64505.240932
260.789626,-48705.550984,-4293.194464,-66190.651027
260.792197,-1628.453072,10510.924376,-65730.993728
260.794769,37158.338288,6217.729913,-71553.319513
260.797341,11251.130318,-2368.659014,-71706.538613
260.799912,-9474.636058,-14952.160028,-62360.173537
260.802484,-18061.024985,-296.082377,-65271.336430
260.805055,33605.349767,9474.636058,-64505.240932
260.807627,29460.196492,7846.182985,-63279.488135
260.810198,-35677.926404,-2516.700203,-65730.993728
260.812770,-1332.370696,-740.205942,-65271.336430
260.815341,1332.370696,-1184.329507,-73085.510509
260.817913,22354.219448,444.123565,-63279.488135
260.820484,15248.242405,-4589.276840,-59908.667944
260.823056,-30496.484810,1332.370696,-71859.757712
260.825627,2368.659014,-888.247130,-69255.033019
260.828199,23834.631332,2220.617826,-61134.420740
260.830770,-7105.977043,-740.205942,-69408.252119
260.833342,-25315.043216,-740.205942,-67109.965625
260.835913,2072.576638,1184.329507,-65424.555529
260.838485,26943.496289,5477.523971,-69714.690318
260.841056,22502.260637,7698.141797,-67722.842023
260.843628,-8882.471304,-2812.782580,-65577.774629
260.846199,-24722.878463,592.164754,-59449.010645
260.848771,-3701.029710,-740.205942,-72166.195912
260.851343,78757.912229,19393.395680,-70021.128517
260.853914,21762.054695,-2960.823768,-60827.982541
260.856486,-59808.640114,2516.700203,-62819.830836
260.859057,-40563.285622,-3404.947333,-69408.252119
260.861629,52110.498317,2072.576638,-77222.426198
260.864200,59808.640114,1184.329507,-66803.527426
260.866772,-9770.718434,-1036.288319,-57610.381450
260.869343,-54923.280896,-9030.512492,-67263.184724
260.871915,8142.265362,2960.823768,-65884.212828
260.874486,59660.598925,11695.253884,-70787.224015
260.877058,27091.537477,-6069.688724,-66037.431928
